transaction_id;customer_id;date;time;amount;category;city;payment_method
13592;100077;23/03/2026;01:54:02;97.75;Groceries;Belo Horizonte;Digital Wallet
13491;100157;23/03/2026;02:09:14;34.38;Transport;Curitiba;Digital Wallet
14714;100065;23/03/2026;03:04:23;109.55;Entertainment;Rio de Janeiro;Debit Card
12984;100187;23/03/2026;03:14:26;1904.65;Travel;Fortaleza;Digital Wallet
14613;100084;23/03/2026;04:19:46;40.32;Pharmacy;Sao Paulo;Bank Transfer
14691;100029;23/03/2026;04:22:52;152.24;Fuel;Sao Paulo;Credit Card
12699;100203;23/03/2026;04:32:49;2530.57;Travel;Fortaleza;Pix
13272;100165;23/03/2026;04:51:42;113.61;Transport;Campinas;Credit Card
12457;100173;23/03/2026;04:56:48;385.64;Utilities;Recife;Pix
13446;100087;23/03/2026;05:25:15;78.01;Entertainment;Recife;Debit Card
13897;100126;23/03/2026;08:47:04;238.74;Fuel;Campinas;Pix
14379;100048;23/03/2026;08:56:31;234.11;Pharmacy;Sao Paulo;Debit Card
12771;100211;23/03/2026;09:43:01;472.85;Online Shopping;Fortaleza;Bank Transfer
12851;100192;23/03/2026;10:19:43;5034.76;Travel;Fortaleza;Pix
14670;100190;23/03/2026;13:46:19;448.5;Entertainment;Recife;Debit Card
12868;100167;23/03/2026;14:53:47;987.6;Electronics;Rio de Janeiro;Digital Wallet
13575;100112;23/03/2026;15:44:39;5543.28;Travel;Porto Alegre;Bank Transfer
14229;100140;23/03/2026;15:49:38;3608.07;Travel;Sao Paulo;Digital Wallet
14149;100164;23/03/2026;16:11:56;200.03;Restaurant;Curitiba;Digital Wallet
13424;100049;23/03/2026;17:55:02;385.82;Groceries;Salvador;Credit Card
12534;100006;23/03/2026;18:23:16;4061.52;Travel;Brasilia;Credit Card
12503;100148;23/03/2026;19:18:07;2490.99;Travel;Campinas;Bank Transfer
12939;100014;23/03/2026;19:20:00;101.59;Restaurant;Rio de Janeiro;Debit Card
14013;100126;23/03/2026;20:30:58;441.41;Entertainment;Porto Alegre;Pix
13577;100193;23/03/2026;20:32:37;380.6;Entertainment;Fortaleza;Credit Card
14240;100055;23/03/2026;21:49:37;93.88;Transport;Curitiba;Digital Wallet
12782;100049;23/03/2026;21:58:42;1155.52;Electronics;Curitiba;Digital Wallet
12507;100027;24/01/2026;01:09:48;95.4;Transport;Porto Alegre;Debit Card
13098;100134;24/01/2026;01:44:02;831.53;Online Shopping;Recife;Debit Card
13794;100156;24/01/2026;02:47:53;1384.89;Restaurant;Fortaleza;Bank Transfer
13004;100145;24/01/2026;04:03:26;50.5;Transport;Belo Horizonte;Debit Card
13157;100114;24/01/2026;04:19:01;348.27;Entertainment;Fortaleza;Pix
12823;100111;24/01/2026;04:37:11;341.49;Entertainment;Brasilia;Digital Wallet
14707;100220;24/01/2026;05:22:25;93.74;Entertainment;Belo Horizonte;Debit Card
14818;100178;24/01/2026;05:43:01;419.06;Fuel;Salvador;Bank Transfer
13340;100085;24/01/2026;06:23:00;5337.52;Travel;Curitiba;Bank Transfer
13951;100172;24/01/2026;06:40:21;91.8;Groceries;Curitiba;Digital Wallet
13974;100050;24/01/2026;06:41:59;164.6;Restaurant;Campinas;Debit Card
14346;100017;24/01/2026;06:45:28;421.15;Fuel;Porto Alegre;Digital Wallet
13514;100024;24/01/2026;11:12:36;712.05;Online Shopping;Belo Horizonte;Bank Transfer
12835;100076;24/01/2026;11:47:32;344.02;Online Shopping;Belo Horizonte;Credit Card
13416;100029;24/01/2026;12:03:47;416.17;Online Shopping;Campinas;Debit Card
14491;100060;24/01/2026;12:47:44;136.1;Transport;Salvador;Bank Transfer
14328;100185;24/01/2026;12:52:01;3909.89;Utilities;Sao Paulo;Credit Card
14125;100046;24/01/2026;13:21:55;3708.9;Travel;Sao Paulo;Pix
14171;100076;24/01/2026;13:26:19;39.02;Transport;Recife;Pix
12854;100166;24/01/2026;13:39:53;278.64;Utilities;Belo Horizonte;Debit Card
13587;100007;24/01/2026;13:41:57;43.79;Transport;Brasilia;Pix
13927;100072;24/01/2026;14:21:51;642.8;Utilities;Salvador;Pix
13649;100077;24/01/2026;18:50:56;397.02;Entertainment;Brasilia;Digital Wallet
13451;100026;24/01/2026;18:52:44;357.48;Electronics;Rio de Janeiro;Digital Wallet
14598;100207;24/01/2026;19:05:47;228.54;Pharmacy;Rio de Janeiro;Pix
14537;100031;24/01/2026;20:27:56;64.93;Transport;Belo Horizonte;Pix
14784;100082;24/01/2026;20:58:31;2761.04;Travel;Curitiba;Pix
12956;100118;24/01/2026;23:25:32;2242.01;Travel;Rio de Janeiro;Debit Card
12625;100044;24/01/2026;23:41:03;69.18;Transport;Fortaleza;Bank Transfer
14094;100109;24/02/2026;02:01:19;2097.54;Electronics;Rio de Janeiro;Pix
12475;100139;24/02/2026;02:06:53;2822.68;Travel;Campinas;Debit Card
13837;100074;24/02/2026;02:38:21;262.8;Entertainment;Brasilia;Digital Wallet
12798;100040;24/02/2026;03:06:42;170.07;Restaurant;Sao Paulo;Pix
12955;100146;24/02/2026;05:06:49;80.87;Transport;Fortaleza;Digital Wallet
13583;100158;24/02/2026;10:40:24;6120.34;Travel;Sao Paulo;Digital Wallet
14761;100117;24/02/2026;10:49:30;1671.22;Electronics;Sao Paulo;Bank Transfer
14472;100200;24/02/2026;11:15:16;1388.32;Electronics;Salvador;Pix
13202;100085;24/02/2026;12:09:06;145.32;Entertainment;Recife;Debit Card
13934;100193;24/02/2026;12:17:03;133.36;Transport;Fortaleza;Digital Wallet
13784;100007;24/02/2026;12:39:35;2470.46;Electronics;Brasilia;Pix
12401;100063;24/02/2026;13:11:51;133.01;Transport;Sao Paulo;Credit Card
14575;100012;24/02/2026;14:05:04;635.43;Travel;Recife;Bank Transfer
13809;100060;24/02/2026;14:36:25;441.47;Utilities;Rio de Janeiro;Bank Transfer
14471;100128;24/02/2026;15:39:04;205.03;Entertainment;Brasilia;Pix
14418;100042;24/02/2026;19:03:20;111.46;Transport;Salvador;Digital Wallet
13243;100012;24/02/2026;19:06:29;481.4;Utilities;Rio de Janeiro;Digital Wallet
12593;100050;24/02/2026;22:20:05;58.11;Transport;Campinas;Bank Transfer
14341;100147;24/02/2026;23:41:57;72.59;Pharmacy;Brasilia;Bank Transfer
14620;100089;24/03/2026;01:21:02;226.71;Entertainment;Porto Alegre;Bank Transfer
14783;100160;24/03/2026;03:13:10;129.88;Transport;Recife;Bank Transfer
12662;100060;24/03/2026;03:27:25;826.64;Travel;Belo Horizonte;Debit Card
13391;100198;24/03/2026;04:20:54;83.97;Transport;Salvador;Debit Card
13461;100138;24/03/2026;04:41:12;218.03;Restaurant;Rio de Janeiro;Pix
14014;100093;24/03/2026;05:11:24;371.11;Restaurant;Belo Horizonte;Pix
13293;100139;24/03/2026;08:55:10;250.84;Groceries;Brasilia;Pix
14709;100203;24/03/2026;09:34:03;499.11;Online Shopping;Curitiba;Credit Card
13948;100011;24/03/2026;09:36:06;123.54;Entertainment;Rio de Janeiro;Digital Wallet
13079;100197;24/03/2026;09:58:28;3881.46;Travel;Curitiba;Digital Wallet
13020;100087;24/03/2026;10:30:09;869.36;Online Shopping;Brasilia;Credit Card
12448;100216;24/03/2026;10:31:59;179.39;Pharmacy;Brasilia;Credit Card
12942;100195;24/03/2026;10:44:34;281.92;Groceries;Sao Paulo;Pix
12775;100197;24/03/2026;11:38:51;44.55;Groceries;Brasilia;Debit Card
13865;100134;24/03/2026;11:55:33;1393.36;Electronics;Recife;Bank Transfer
12964;100177;24/03/2026;15:02:46;382.0;Entertainment;Rio de Janeiro;Digital Wallet
12918;100168;24/03/2026;18:17:56;211.26;Fuel;Porto Alegre;Digital Wallet
13543;100098;24/03/2026;19:12:17;33.02;Transport;Sao Paulo;Pix
14105;100065;24/03/2026;20:28:48;70.64;Transport;Salvador;Pix
13667;100196;24/03/2026;21:24:30;248.83;Fuel;Recife;Credit Card
12390;100072;24/03/2026;22:25:43;283.73;Pharmacy;Porto Alegre;Pix
13294;100204;24/03/2026;23:05:12;382.15;Fuel;Fortaleza;Credit Card
12909;100219;25/01/2026;00:08:36;3724.4;Travel;Porto Alegre;Bank Transfer
14443;100212;25/01/2026;00:11:28;101.0;Entertainment;Brasilia;Credit Card
14249;100068;25/01/2026;00:13:37;2192.15;Electronics;Salvador;Credit Card
14254;100064;25/01/2026;02:58:36;175.49;Pharmacy;Salvador;Debit Card
13415;100111;25/01/2026;04:08:12;65.67;Transport;Belo Horizonte;Pix
14429;100182;25/01/2026;08:08:12;449.14;Utilities;Rio de Janeiro;Debit Card
13674;100190;25/01/2026;08:37:01;79.83;Transport;Recife;Digital Wallet
14351;100146;25/01/2026;09:11:53;366.61;Entertainment;Curitiba;Debit Card
14621;100214;25/01/2026;10:29:38;778.38;Online Shopping;Rio de Janeiro;Bank Transfer
12564;100041;25/01/2026;11:31:32;1362.6;Electronics;Campinas;Pix
14284;100161;25/01/2026;11:52:10;164.14;Entertainment;Sao Paulo;Pix
12992;100126;25/01/2026;13:02:26;5672.34;Online Shopping;Belo Horizonte;Debit Card
12580;100178;25/01/2026;13:17:35;181.62;Fuel;Campinas;Bank Transfer
13597;100127;25/01/2026;14:11:12;3729.86;Travel;Fortaleza;Bank Transfer
14751;100190;25/01/2026;15:29:18;40.52;Transport;Sao Paulo;Debit Card
14747;100092;25/01/2026;16:37:21;461.59;Utilities;Campinas;Bank Transfer
13547;100092;25/01/2026;16:48:25;282.18;Fuel;Recife;Digital Wallet
13378;100119;25/01/2026;18:02:00;1939.54;Travel;Salvador;Bank Transfer
13407;100032;25/01/2026;19:16:49;5276.63;Travel;Campinas;Debit Card
13501;100185;25/01/2026;19:35:45;46.19;Transport;Sao Paulo;Debit Card
14642;100058;25/01/2026;19:44:10;200.56;Utilities;Sao Paulo;Debit Card
13571;100149;25/01/2026;19:44:34;194.54;Pharmacy;Sao Paulo;Debit Card
12895;100089;25/01/2026;20:59:25;241.08;Fuel;Curitiba;Digital Wallet
14038;100034;25/01/2026;21:18:17;607.78;Electronics;Porto Alegre;Digital Wallet
13295;100194;25/01/2026;21:32:57;54.03;Groceries;Campinas;Digital Wallet
12735;100146;25/01/2026;21:34:19;145.46;Entertainment;Belo Horizonte;Digital Wallet
14044;100021;25/01/2026;21:52:12;3842.46;Travel;Salvador;Digital Wallet
13071;100101;25/01/2026;22:21:43;951.74;Online Shopping;Curitiba;Digital Wallet
12948;100185;25/01/2026;22:43:31;192.15;Pharmacy;Fortaleza;Bank Transfer
13346;100063;25/01/2026;23:18:50;106.91;Groceries;Campinas;Digital Wallet
14609;100065;25/01/2026;23:19:11;185.36;Fuel;Fortaleza;Digital Wallet
14804;100192;25/01/2026;23:25:12;809.54;Transport;Fortaleza;Pix
12370;100205;25/01/2026;23:28:08;119.17;Pharmacy;Curitiba;Debit Card
13942;100098;25/02/2026;00:10:56;277.37;Fuel;Rio de Janeiro;Bank Transfer
12356;100144;25/02/2026;00:25:23;264.35;Utilities;Porto Alegre;Digital Wallet
14480;100136;25/02/2026;01:16:31;411.17;Electronics;Brasilia;Bank Transfer
14115;100100;25/02/2026;01:37:58;1386.03;Electronics;Curitiba;Pix
13330;100003;25/02/2026;01:39:06;561.37;Online Shopping;Recife;Bank Transfer
13677;100144;25/02/2026;02:24:55;28.23;Transport;Rio de Janeiro;Bank Transfer
13320;100175;25/02/2026;02:43:41;164.51;Utilities;Brasilia;Credit Card
13780;100014;25/02/2026;03:30:20;50.07;Transport;Fortaleza;Bank Transfer
13997;100154;25/02/2026;03:36:45;268.11;Restaurant;Campinas;Pix
13767;100132;25/02/2026;04:04:24;1439.13;Utilities;Rio de Janeiro;Credit Card
12689;100003;25/02/2026;04:08:30;81.55;Groceries;Salvador;Credit Card
12804;100219;25/02/2026;05:07:06;326.41;Fuel;Salvador;Pix
13399;100053;25/02/2026;05:29:19;100.9;Restaurant;Fortaleza;Credit Card
13725;100191;25/02/2026;06:44:10;293.5;Pharmacy;Belo Horizonte;Credit Card
14228;100116;25/02/2026;07:04:51;245.56;Restaurant;Recife;Credit Card
13159;100029;25/02/2026;07:12:06;42.62;Pharmacy;Sao Paulo;Bank Transfer
13896;100132;25/02/2026;07:32:55;2185.31;Electronics;Sao Paulo;Digital Wallet
13742;100023;25/02/2026;08:31:35;451.81;Utilities;Curitiba;Credit Card
14667;100034;25/02/2026;09:05:18;136.7;Transport;Recife;Debit Card
14644;100176;25/02/2026;09:49:07;1436.68;Electronics;Campinas;Credit Card
13832;100006;25/02/2026;09:50:12;73.77;Transport;Porto Alegre;Credit Card
14204;100102;25/02/2026;13:18:15;289.25;Entertainment;Curitiba;Bank Transfer
14788;100171;25/02/2026;13:29:42;336.6;Entertainment;Recife;Debit Card
13102;100014;25/02/2026;14:21:39;2207.91;Electronics;Porto Alegre;Debit Card
12968;100148;25/02/2026;15:50:25;229.66;Utilities;Rio de Janeiro;Debit Card
14544;100195;25/02/2026;17:44:37;1007.26;Online Shopping;Salvador;Debit Card
13989;100051;25/02/2026;18:05:31;108.56;Fuel;Recife;Bank Transfer
12910;100185;25/02/2026;18:12:09;306.71;Fuel;Curitiba;Digital Wallet
14202;100170;25/02/2026;18:52:27;74.85;Pharmacy;Salvador;Credit Card
14531;100097;25/02/2026;19:31:26;121.37;Fuel;Fortaleza;Digital Wallet
13197;100080;25/02/2026;19:41:57;209.28;Online Shopping;Brasilia;Digital Wallet
12965;100200;25/02/2026;19:59:55;98.78;Groceries;Salvador;Pix
14842;100083;25/02/2026;21:08:20;2739.16;Electronics;Campinas;Digital Wallet
13481;100103;25/02/2026;21:12:05;1491.31;Electronics;Sao Paulo;Credit Card
14687;100054;25/02/2026;22:51:29;981.55;Electronics;Porto Alegre;Debit Card
14559;100028;25/03/2026;01:07:09;199.46;Groceries;Salvador;Debit Card
14080;100067;25/03/2026;03:35:01;70.09;Restaurant;Curitiba;Credit Card
14790;100067;25/03/2026;03:35:21;114.59;Entertainment;Fortaleza;Credit Card
13538;100121;25/03/2026;04:00:18;1375.79;Travel;Salvador;Bank Transfer
14166;100121;25/03/2026;04:04:28;1734.12;Groceries;Campinas;Debit Card
13579;100032;25/03/2026;04:50:47;1224.72;Electronics;Brasilia;Bank Transfer
12624;100176;25/03/2026;05:31:29;813.18;Electronics;Porto Alegre;Bank Transfer
13681;100029;25/03/2026;06:02:21;221.22;Entertainment;Brasilia;Pix
13576;100026;25/03/2026;06:39:59;117.33;Pharmacy;Rio de Janeiro;Credit Card
13709;100159;25/03/2026;07:11:43;191.5;Groceries;Curitiba;Credit Card
13969;100006;25/03/2026;07:57:22;379.99;Utilities;Brasilia;Digital Wallet
14708;100159;25/03/2026;07:57:24;951.79;Electronics;Curitiba;Pix
13040;100183;25/03/2026;08:50:19;139.45;Pharmacy;Salvador;Digital Wallet
13343;100026;25/03/2026;09:21:59;122.43;Groceries;Belo Horizonte;Bank Transfer
13527;100183;25/03/2026;10:20:09;113.8;Pharmacy;Sao Paulo;Debit Card
12863;100067;25/03/2026;10:23:25;266.11;Utilities;Fortaleza;Bank Transfer
13250;100220;25/03/2026;10:41:15;173.53;Groceries;Curitiba;Bank Transfer
12679;100193;25/03/2026;10:44:55;1479.4;Travel;Sao Paulo;Pix
13619;100220;25/03/2026;10:54:32;669.34;Electronics;Porto Alegre;Bank Transfer
13306;100209;25/03/2026;11:00:03;1406.96;Online Shopping;Campinas;Pix
14231;100186;25/03/2026;12:00:43;1289.07;Electronics;Belo Horizonte;Digital Wallet
12512;100190;25/03/2026;12:20:38;183.47;Groceries;Brasilia;Digital Wallet
12587;100041;25/03/2026;12:48:18;2183.68;Travel;Brasilia;Bank Transfer
13691;100012;25/03/2026;13:18:08;1662.92;Electronics;Salvador;Digital Wallet
14625;100077;25/03/2026;16:56:39;291.66;Entertainment;Rio de Janeiro;Debit Card
13685;100010;25/03/2026;17:27:30;527.88;Online Shopping;Fortaleza;Debit Card
14786;100037;25/03/2026;17:36:46;465.87;Entertainment;Belo Horizonte;Credit Card
13408;100131;25/03/2026;18:59:27;1016.35;Online Shopping;Salvador;Credit Card
14718;100171;25/03/2026;21:06:08;258.38;Groceries;Rio de Janeiro;Digital Wallet
14668;100202;25/03/2026;23:44:20;1993.69;Travel;Belo Horizonte;Pix
13980;100145;26/01/2026;02:39:31;840.56;Electronics;Rio de Janeiro;Debit Card
13319;100146;26/01/2026;03:01:44;207.93;Restaurant;Fortaleza;Pix
14018;100063;26/01/2026;05:42:50;192.88;Restaurant;Curitiba;Digital Wallet
14479;100052;26/01/2026;06:01:36;2606.39;Travel;Belo Horizonte;Credit Card
14548;100167;26/01/2026;08:07:08;1440.81;Online Shopping;Salvador;Debit Card
13568;100100;26/01/2026;08:46:42;211.04;Groceries;Fortaleza;Digital Wallet
13484;100091;26/01/2026;09:12:18;927.16;Travel;Sao Paulo;Pix
14723;100061;26/01/2026;09:38:05;195.62;Restaurant;Campinas;Pix
12399;100193;26/01/2026;10:01:02;116.59;Restaurant;Porto Alegre;Debit Card
12551;100093;26/01/2026;10:15:50;388.7;Utilities;Curitiba;Credit Card
12468;100076;26/01/2026;10:50:34;2471.15;Electronics;Recife;Debit Card
13799;100106;26/01/2026;11:18:16;213.31;Restaurant;Curitiba;Pix
13145;100143;26/01/2026;11:53:24;515.2;Online Shopping;Campinas;Debit Card
14020;100077;26/01/2026;12:21:35;434.79;Entertainment;Recife;Credit Card
13336;100144;26/01/2026;12:40:58;120.33;Groceries;Recife;Pix
13977;100024;26/01/2026;13:22:41;80.26;Transport;Porto Alegre;Bank Transfer
13301;100067;26/01/2026;13:48:38;3238.86;Travel;Rio de Janeiro;Credit Card
13673;100164;26/01/2026;14:31:28;317.8;Entertainment;Fortaleza;Debit Card
13956;100160;26/01/2026;14:54:45;706.65;Online Shopping;Belo Horizonte;Bank Transfer
14604;100204;26/01/2026;15:51:34;189.3;Utilities;Belo Horizonte;Bank Transfer
14702;100128;26/01/2026;18:02:06;33.15;Pharmacy;Fortaleza;Debit Card
13092;100153;26/01/2026;19:21:51;398.28;Entertainment;Curitiba;Credit Card
12646;100185;26/01/2026;20:06:08;529.01;Online Shopping;Campinas;Digital Wallet
12970;100034;26/01/2026;21:25:41;73.81;Transport;Brasilia;Digital Wallet
14477;100088;26/01/2026;22:02:26;177.78;Groceries;Brasilia;Credit Card
13370;100155;26/01/2026;22:45:43;233.72;Entertainment;Porto Alegre;Digital Wallet
13686;100059;26/01/2026;23:38:55;160.05;Groceries;Sao Paulo;Credit Card
14140;100134;26/02/2026;01:01:26;127.65;Fuel;Brasilia;Credit Card
12790;100200;26/02/2026;02:27:25;120.41;Pharmacy;Belo Horizonte;Digital Wallet
12739;100078;26/02/2026;02:31:41;1081.38;Electronics;Belo Horizonte;Debit Card
12632;100180;26/02/2026;02:50:21;73.27;Transport;Rio de Janeiro;Bank Transfer
14167;100093;26/02/2026;05:28:58;2563.98;Travel;Sao Paulo;Bank Transfer
13982;100198;26/02/2026;06:39:02;126.52;Transport;Fortaleza;Debit Card
12509;100160;26/02/2026;08:30:28;1722.81;Electronics;Salvador;Debit Card
13939;100190;26/02/2026;10:43:17;1634.39;Entertainment;Belo Horizonte;Debit Card
13270;100118;26/02/2026;10:49:00;518.04;Utilities;Salvador;Credit Card
13852;100119;26/02/2026;13:50:11;1548.65;Online Shopping;Curitiba;Digital Wallet
14521;100038;26/02/2026;14:26:33;216.95;Pharmacy;Porto Alegre;Credit Card
12647;100086;26/02/2026;16:27:52;390.82;Entertainment;Recife;Pix
13136;100194;26/02/2026;16:44:07;342.04;Entertainment;Belo Horizonte;Digital Wallet
12463;100174;26/02/2026;17:37:19;468.08;Utilities;Belo Horizonte;Credit Card
13907;100054;26/02/2026;18:12:13;4202.52;Travel;Sao Paulo;Bank Transfer
12498;100114;26/02/2026;19:17:13;4106.2;Travel;Brasilia;Digital Wallet
13737;100117;26/02/2026;19:31:16;134.52;Fuel;Rio de Janeiro;Credit Card
13267;100086;26/02/2026;19:49:49;14.17;Transport;Rio de Janeiro;Debit Card
12476;100072;26/02/2026;20:15:54;156.17;Groceries;Salvador;Debit Card
12523;100121;26/02/2026;20:49:18;237.22;Restaurant;Salvador;Digital Wallet
13264;100132;26/02/2026;20:53:48;120.76;Entertainment;Rio de Janeiro;Credit Card
12671;100127;26/02/2026;21:10:05;3146.28;Travel;Brasilia;Bank Transfer
14654;100039;26/02/2026;21:22:54;300.02;Restaurant;Belo Horizonte;Debit Card
13968;100148;26/02/2026;21:37:27;79.03;Groceries;Brasilia;Digital Wallet
12944;100035;26/02/2026;23:18:34;273.63;Fuel;Sao Paulo;Bank Transfer
14459;100138;26/03/2026;03:51:19;276.05;Groceries;Belo Horizonte;Bank Transfer
12779;100164;26/03/2026;04:57:41;1048.84;Electronics;Porto Alegre;Pix
14172;100024;26/03/2026;05:11:18;265.19;Entertainment;Sao Paulo;Digital Wallet
13447;100126;26/03/2026;05:24:49;272.11;Fuel;Campinas;Debit Card
12930;100196;26/03/2026;05:34:51;174.2;Entertainment;Porto Alegre;Pix
13644;100079;26/03/2026;06:03:16;103.86;Groceries;Recife;Pix
12634;100020;26/03/2026;07:11:59;1642.07;Fuel;Fortaleza;Digital Wallet
13588;100216;26/03/2026;07:17:05;302.71;Restaurant;Recife;Pix
14307;100131;26/03/2026;07:23:19;251.97;Restaurant;Salvador;Pix
14028;100180;26/03/2026;10:58:28;137.64;Fuel;Curitiba;Credit Card
13699;100048;26/03/2026;15:02:34;4154.15;Travel;Fortaleza;Credit Card
12520;100198;26/03/2026;16:56:49;455.76;Utilities;Fortaleza;Credit Card
14399;100095;26/03/2026;17:48:24;160.41;Groceries;Porto Alegre;Credit Card
12714;100163;26/03/2026;18:54:47;257.77;Groceries;Salvador;Credit Card
13746;100108;26/03/2026;19:07:11;684.87;Online Shopping;Salvador;Debit Card
13185;100138;26/03/2026;19:36:32;2580.9;Electronics;Sao Paulo;Bank Transfer
14684;100116;26/03/2026;20:14:06;501.72;Entertainment;Recife;Debit Card
13971;100111;26/03/2026;20:19:34;87.57;Transport;Recife;Debit Card
14035;100111;26/03/2026;20:42:05;9273.47;Electronics;Sao Paulo;Pix
12451;100073;26/03/2026;21:55:09;211.62;Fuel;Campinas;Digital Wallet
12977;100037;26/03/2026;22:02:16;112.7;Groceries;Recife;Digital Wallet
12483;100129;26/03/2026;22:19:29;1789.41;Restaurant;Campinas;Credit Card
13475;100180;26/03/2026;22:43:38;155.41;Utilities;Salvador;Debit Card
13198;100035;26/03/2026;23:11:41;308.65;Groceries;Porto Alegre;Pix
13810;100043;27/01/2026;00:48:08;146.67;Fuel;Campinas;Digital Wallet
14006;100065;27/01/2026;02:03:25;56.35;Transport;Salvador;Bank Transfer
13211;100114;27/01/2026;02:19:20;74.27;Transport;Sao Paulo;Bank Transfer
12725;100209;27/01/2026;02:28:51;69.73;Pharmacy;Sao Paulo;Credit Card
13545;100194;27/01/2026;02:59:02;170.69;Fuel;Curitiba;Digital Wallet
13931;100050;27/01/2026;05:47:22;69.33;Transport;Curitiba;Credit Card
13835;100073;27/01/2026;06:50:26;262.39;Fuel;Sao Paulo;Bank Transfer
14474;100201;27/01/2026;06:51:58;531.15;Utilities;Rio de Janeiro;Credit Card
14095;100078;27/01/2026;09:58:40;93.43;Transport;Porto Alegre;Bank Transfer
13398;100018;27/01/2026;10:05:11;186.54;Restaurant;Sao Paulo;Debit Card
14087;100115;27/01/2026;11:07:02;210.27;Entertainment;Fortaleza;Bank Transfer
13236;100198;27/01/2026;11:24:49;2481.01;Travel;Rio de Janeiro;Credit Card
12789;100015;27/01/2026;11:36:48;109.58;Groceries;Brasilia;Pix
14322;100176;27/01/2026;12:13:48;295.56;Groceries;Porto Alegre;Debit Card
14705;100193;27/01/2026;12:44:09;149.62;Fuel;Belo Horizonte;Debit Card
13217;100212;27/01/2026;12:55:52;1088.54;Online Shopping;Rio de Janeiro;Debit Card
13296;100137;27/01/2026;13:53:45;107.17;Transport;Sao Paulo;Pix
13369;100018;27/01/2026;15:27:52;3850.23;Travel;Curitiba;Debit Card
14440;100180;27/01/2026;16:35:19;120.45;Restaurant;Campinas;Digital Wallet
12616;100035;27/01/2026;16:41:05;5369.76;Travel;Curitiba;Pix
13665;100041;27/01/2026;17:57:45;1482.71;Electronics;Fortaleza;Digital Wallet
14016;100059;27/01/2026;18:26:56;2539.35;Travel;Belo Horizonte;Pix
12407;100139;27/01/2026;19:24:57;1068.69;Online Shopping;Recife;Credit Card
13732;100082;27/01/2026;19:33:17;74.2;Transport;Belo Horizonte;Credit Card
13359;100039;27/01/2026;21:14:33;3243.29;Travel;Curitiba;Debit Card
13763;100022;27/01/2026;21:37:15;59.17;Pharmacy;Fortaleza;Debit Card
14216;100172;27/01/2026;21:41:02;326.85;Utilities;Campinas;Pix
12845;100199;27/01/2026;23:53:44;274.41;Restaurant;Recife;Credit Card
14367;100070;27/02/2026;01:18:25;110.61;Groceries;Brasilia;Bank Transfer
13875;100003;27/02/2026;02:12:37;380.54;Entertainment;Recife;Credit Card
13555;100118;27/02/2026;02:59:08;371.4;Fuel;Brasilia;Pix
14278;100137;27/02/2026;04:08:14;184.8;Pharmacy;Rio de Janeiro;Digital Wallet
12943;100060;27/02/2026;05:12:01;1868.25;Electronics;Fortaleza;Pix
12745;100028;27/02/2026;05:26:10;324.94;Groceries;Sao Paulo;Bank Transfer
13000;100035;27/02/2026;06:11:29;3258.38;Travel;Recife;Pix
14030;100113;27/02/2026;06:31:42;272.24;Entertainment;Campinas;Debit Card
13080;100019;27/02/2026;06:57:31;73.84;Pharmacy;Campinas;Pix
13283;100109;27/02/2026;08:23:43;69.4;Transport;Brasilia;Debit Card
14686;100031;27/02/2026;08:58:59;144.19;Pharmacy;Salvador;Digital Wallet
14476;100004;27/02/2026;09:09:37;142.46;Utilities;Rio de Janeiro;Pix
12365;100172;27/02/2026;09:15:14;3707.24;Electronics;Brasilia;Digital Wallet
12831;100053;27/02/2026;09:39:55;490.55;Utilities;Sao Paulo;Pix
12825;100071;27/02/2026;10:08:26;3314.56;Travel;Salvador;Pix
14214;100151;27/02/2026;10:09:46;56.33;Pharmacy;Belo Horizonte;Credit Card
14496;100132;27/02/2026;10:57:07;108.08;Entertainment;Fortaleza;Digital Wallet
14900;100211;27/02/2026;11:35:00;1881.51;Online Shopping;Salvador;Digital Wallet
14901;100211;27/02/2026;11:37:00;1959.26;Online Shopping;Salvador;Debit Card
14902;100211;27/02/2026;11:39:00;4287.25;Online Shopping;Salvador;Credit Card
14903;100211;27/02/2026;11:41:00;3886.09;Electronics;Brasilia;Debit Card
14904;100211;27/02/2026;11:43:00;1159.49;Travel;Brasilia;Digital Wallet
13600;100146;27/02/2026;11:56:02;2900.81;Electronics;Salvador;Credit Card
14608;100140;27/02/2026;12:37:35;1829.52;Travel;Sao Paulo;Bank Transfer
12487;100168;27/02/2026;13:26:21;601.39;Utilities;Curitiba;Bank Transfer
12522;100061;27/02/2026;13:34:15;533.41;Online Shopping;Campinas;Pix
12841;100211;27/02/2026;13:57:41;221.24;Groceries;Rio de Janeiro;Pix
14226;100060;27/02/2026;14:19:57;1773.36;Electronics;Campinas;Debit Card
14738;100063;27/02/2026;15:14:36;339.43;Fuel;Porto Alegre;Digital Wallet
12946;100042;27/02/2026;15:52:16;141.17;Pharmacy;Fortaleza;Debit Card
14235;100200;27/02/2026;16:07:32;295.0;Fuel;Belo Horizonte;Credit Card
12605;100166;27/02/2026;18:24:05;3707.33;Travel;Salvador;Bank Transfer
13721;100093;27/02/2026;19:14:36;1167.54;Online Shopping;Campinas;Debit Card
12433;100159;27/02/2026;20:19:55;185.57;Restaurant;Fortaleza;Bank Transfer
12843;100211;27/02/2026;21:02:18;2566.43;Electronics;Fortaleza;Digital Wallet
